0.032822,0.0190479,0.0177072,0.0178553,0.0314181,0.0425153,0.0181949,0.0339066,0.0323361,0.0496039,0.0347833,0.0261788
0.0280666,0.0232407,0.0219498,0.0256049,0.0248106,0.0165768,0.0237102,0.0335275,0.0340716,0.0358553,0.0272023,0.0219103
0.0320936,0.0343886,0.035784,0.0357785,0.0247707,0.0347279,0.0287487,0.0285006,0.0397181,0.0445849,0.0214199,0.025784
0.0355478,0.0228366,0.0251271,0.0231425,0.026898,0.0465299,0.0480674,0.0382399,0.0428967,0.0520391,0.0378763,0.027094
0.0482993,0.0382371,0.045503,0.0377181,0.0281702,0.04441,0.0354829,0.0283352,0.0362417,0.0462828,0.0177639,0.0323372
0.0311148,0.0237178,0.0306638,0.0346112,0.0334134,0.0423987,0.027509,0.0179113,0.0266491,0.0316051,0.0196092,0.0274603
0.0255924,0.0230439,0.0363336,0.0363019,0.0232551,0.0321635,0.0268879,0.0256046,0.0300548,0.0349293,0.0322087,0.0218497
0.0403165,0.025127,0.0226745,0.0211837,0.0216971,0.0290644,0.0276156,0.0221613,0.030108,0.0207374,0.0192277,0.0301788
0.046818,0.0247668,0.0270042,0.0340918,0.0239405,0.0307471,0.0187074,0.0147127,0.0250356,0.0261578,0.0245215,0.0370664
0.0384817,0.025469,0.0323302,0.0368428,0.0311957,0.0457098,0.0378658,0.031701,0.0394281,0.0559361,0.0310867,0.0317108
0.034685,0.0214522,0.0338712,0.0277413,0.0370583,0.0547395,0.0413609,0.0431858,0.0542194,0.0482664,0.0226647,0.0317192
0.0304837,0.0159058,0.0240247,0.0271158,0.031079,0.0495607,0.0356845,0.0278855,0.04037,0.0358793,0.022288,0.0303795
0.0338604,0.0239117,0.0275213,0.0236265,0.0289194,0.0550733,0.0359381,0.0175596,0.0308777,0.0376629,0.0167248,0.0244706
0.0333364,0.0198264,0.0278391,0.0298087,0.0268672,0.0405749,0.0316309,0.0235094,0.0365345,0.0364873,0.0209239,0.0281155
0.0323308,0.0250089,0.0296947,0.0299312,0.0272378,0.0390123,0.0315717,0.0308469,0.0352034,0.0254738,0.0228201,0.0227615
0.0410981,0.0226147,0.0252031,0.0207345,0.0202046,0.0287059,0.0273205,0.0261056,0.0284023,0.0216189,0.0128815,0.0219534
0.0452663,0.0306649,0.0353816,0.0289365,0.0225093,0.0246236,0.0136617,0.0178868,0.0310778,0.0343369,0.0250925,0.0242283
0.0614226,0.0583922,0.0650072,0.0491489,0.0497256,0.0436148,0.0385544,0.0371598,0.0314652,0.0197742,0.0275682,0.0477999
0.0461086,0.0624075,0.0769929,0.0991411,0.0911376,0.0660522,0.0372744,0.0380327,0.024681,0.0318913,0.0396005,0.0310378
0.0355228,0.0229808,0.025753,0.0468927,0.12572,0.120102,0.0554267,0.019433,0.0219796,0.0147802,0.0210388,0.0284625
0.0533613,0.0321966,0.0414068,0.0554249,0.0948036,0.118272,0.0672412,0.0385694,0.034449,0.034489,0.0272017,0.0428689
0.0515783,0.0510518,0.0395097,0.0417843,0.041383,0.0373209,0.054567,0.0262518,0.0334664,0.0357416,0.0305129,0.0319552
0.0324147,0.0242533,0.0183407,0.0227306,0.0235806,0.0295027,0.047421,0.0498203,0.0310137,0.0369408,0.0502571,0.0372537
0.0266391,0.0212867,0.015016,0.0186078,0.0194774,0.0520853,0.0608086,0.0324355,0.0324681,0.0527494,0.0358998,0.0220774
0.0271332,0.0199403,0.0173097,0.014782,0.0240651,0.0500547,0.0468491,0.0289334,0.0331376,0.0499258,0.0343349,0.0245013
0.0238583,0.0130193,0.0218745,0.0345497,0.0390419,0.0503423,0.0371426,0.0202568,0.0363336,0.0479236,0.0251221,0.0183269
0.0279011,0.0152977,0.0207377,0.0265575,0.0325645,0.0409856,0.0247416,0.0205873,0.0380794,0.0499441,0.0271932,0.02081
0.0316833,0.017914,0.0138684,0.0194291,0.0269873,0.0515338,0.0351857,0.0179345,0.0317969,0.0454509,0.023425,0.0219689
0.0343783,0.0301423,0.0275477,0.0188728,0.0332232,0.0588454,0.0383036,0.0211151,0.0320004,0.0405571,0.0247241,0.0133102
0.035043,0.0303622,0.0291643,0.0249329,0.0274667,0.0571815,0.0408948,0.0221666,0.0374148,0.0385003,0.02117,0.0241002
0.0536043,0.0326443,0.0292362,0.0342579,0.0334974,0.0556506,0.0337589,0.0137697,0.0310273,0.03604,0.0255118,0.0416594
0.045865,0.0258677,0.0187616,0.0225556,0.0404846,0.0794506,0.0515126,0.0256195,0.0289604,0.0460081,0.0330363,0.0354445
0.0309227,0.0257464,0.0232635,0.0315811,0.0424677,0.0736737,0.0491282,0.0305416,0.0326292,0.0381687,0.0309523,0.0263664
0.0243735,0.0228219,0.019203,0.022669,0.0339636,0.0674824,0.0426418,0.0151191,0.0284544,0.0412685,0.0263587,0.0196703
0.0312938,0.0188924,0.0176995,0.0161376,0.0264429,0.0543619,0.0363818,0.011328,0.0234469,0.0372371,0.0233815,0.023137
0.027578,0.0172202,0.0158343,0.0149594,0.0246279,0.0457754,0.0323142,0.0170251,0.0235748,0.0289271,0.0153498,0.0251744
0.0335446,0.0233864,0.0130973,0.0139974,0.0290174,0.0433753,0.026223,0.0118502,0.025795,0.0366339,0.0198616,0.019211
0.031887,0.0243121,0.0243526,0.0209623,0.0284592,0.047696,0.0265251,0.0196874,0.0208334,0.0308031,0.0293027,0.0266569
0.0336925,0.0287869,0.0259545,0.0277263,0.0209686,0.0320745,0.0249989,0.0194014,0.0204625,0.0369806,0.038159,0.0271035
0.0708216,0.0565557,0.079941,0.0851731,0.0755479,0.0756031,0.093498,0.0993559,0.103719,0.0844155,0.0859411,0.0940392
0.089156,0.0721681,0.0839495,0.0920129,0.0663466,0.0614564,0.0718301,0.0798328,0.081273,0.0916573,0.0694473,0.073552
0.0635904,0.0554061,0.0658935,0.0771807,0.0746081,0.0605238,0.0503838,0.0486579,0.0608809,0.0557145,0.0319718,0.0310039
0.0515757,0.0440117,0.0367424,0.0376921,0.0467025,0.0276056,0.0217517,0.0235188,0.0314616,0.0527005,0.0305354,0.03021
0.0402449,0.0487037,0.0534179,0.0491266,0.0487943,0.0466472,0.0317348,0.040792,0.0620183,0.0699614,0.0403619,0.029745
0.0390651,0.0302733,0.0419844,0.043391,0.0474291,0.0378089,0.0273184,0.0347597,0.0425411,0.0451516,0.0273149,0.027391
0.0550281,0.0322057,0.0243441,0.0338858,0.0398746,0.0393018,0.0168049,0.0327653,0.0306448,0.0327896,0.022549,0.0407692
0.0618456,0.0615413,0.0425236,0.0198967,0.0444299,0.054656,0.0333934,0.0392801,0.0365495,0.0326425,0.0410986,0.0401169
0.0537682,0.0427598,0.0458953,0.0540566,0.0562181,0.0395835,0.0380729,0.0386759,0.0391883,0.0399988,0.0464714,0.0265095
0.0490115,0.0235976,0.0389952,0.0468202,0.0704617,0.0470277,0.0202788,0.0287901,0.0447038,0.0307755,0.0379758,0.0577716
0.0591046,0.0496694,0.0452737,0.0313191,0.0735233,0.075832,0.0355791,0.0352853,0.0636207,0.0551066,0.0337242,0.0466
0.0536435,0.0465045,0.0516595,0.0585681,0.0647482,0.0567949,0.0416604,0.0414731,0.0448724,0.0442411,0.0331714,0.0377204
0.036542,0.0552063,0.0533024,0.0314029,0.0430548,0.0400207,0.0390921,0.0314104,0.0215795,0.0335943,0.024605,0.0222201
0.048067,0.04369,0.0178082,0.0254418,0.0185365,0.0311494,0.0238077,0.0102344,0.0240725,0.0353188,0.0331557,0.0368513
0.036718,0.0351964,0.0402734,0.0447472,0.0147359,0.0320533,0.0262235,0.0145944,0.020812,0.0197461,0.0149488,0.0267911
0.0270464,0.0294713,0.0391826,0.0317137,0.0374486,0.0521158,0.0359101,0.0301767,0.0340464,0.0349646,0.0281999,0.0253173
0.0336544,0.0226239,0.0334187,0.0333042,0.0211169,0.0285749,0.0232728,0.0218099,0.0265118,0.0337871,0.0237964,0.0256545
0.0278513,0.0264372,0.0323648,0.0392373,0.031877,0.038142,0.033929,0.0330727,0.0409533,0.0388374,0.0299369,0.0196192
0.0391716,0.0193083,0.0283611,0.03343,0.0332386,0.0427965,0.0227708,0.0269433,0.0254989,0.0311141,0.0438045,0.032287
0.0371081,0.0277114,0.0183238,0.015096,0.0256645,0.0378188,0.0315474,0.0289161,0.0293239,0.0242068,0.025754,0.0272206
0.0272356,0.019775,0.0302822,0.0333676,0.0330301,0.0375798,0.0185989,0.0275268,0.0308244,0.0332438,0.0235794,0.023149
0.0270995,0.0191624,0.0224736,0.0272739,0.0260263,0.0358487,0.025375,0.0252957,0.0341733,0.0368408,0.0251777,0.0224372
0.0319239,0.023777,0.0274845,0.0216217,0.0177432,0.0474929,0.034992,0.0306496,0.0408443,0.0465596,0.0231972,0.0227372
0.0401678,0.0288034,0.0268935,0.0281022,0.0279142,0.049321,0.0348875,0.025384,0.0321484,0.0351201,0.0247243,0.0294145
0.0443709,0.0319602,0.0208768,0.0301864,0.0368465,0.062738,0.0415096,0.0183609,0.0266629,0.0367896,0.0146012,0.0217146
0.0345704,0.0229382,0.0226132,0.0254063,0.0272699,0.0449926,0.0307817,0.018202,0.0248765,0.0322614,0.0161547,0.015715
0.0449696,0.0352948,0.0391611,0.0404262,0.0327213,0.0448386,0.0299643,0.0126017,0.0334799,0.0405809,0.0253783,0.0300519
0.030128,0.0279494,0.0370427,0.0445624,0.0293738,0.0458256,0.0231138,0.0147715,0.0250152,0.02697,0.0162669,0.0109796
0.0325757,0.0377982,0.0451087,0.0454007,0.028238,0.0440562,0.0275939,0.0185148,0.0205292,0.0210056,0.0177231,0.0218483
0.0311663,0.0215254,0.032951,0.0353351,0.0369734,0.0428593,0.02778,0.018008,0.0195133,0.0173515,0.0171214,0.023623
0.0259345,0.0208979,0.0256313,0.0324323,0.0309023,0.0384635,0.0310388,0.0270606,0.0259876,0.0293607,0.0193979,0.0250235
0.032695,0.0253206,0.0177548,0.0259149,0.0370843,0.0439474,0.0270838,0.0177637,0.0207962,0.0364644,0.0298199,0.0303708
0.0376767,0.0202136,0.0139458,0.0195122,0.0276236,0.0371325,0.0202184,0.0126701,0.0161032,0.0227836,0.0142178,0.0249046
0.0367703,0.0215839,0.0238617,0.0215945,0.0190113,0.031531,0.0244706,0.0227321,0.0244623,0.0220724,0.0216938,0.0297094
0.0348854,0.0164309,0.0224249,0.0337783,0.0349831,0.0534018,0.0319516,0.0224078,0.027562,0.0285592,0.0259451,0.0323498
0.0322367,0.0240862,0.0241265,0.0291142,0.0315476,0.0583552,0.0366158,0.0263836,0.0297401,0.0315263,0.025077,0.0238276
0.0386353,0.0296796,0.0365724,0.0443782,0.0473675,0.0543166,0.0526473,0.0431357,0.0256859,0.028595,0.0299123,0.0274729
0.040096,0.0457191,0.0616362,0.0561193,0.064295,0.0463361,0.0512206,0.0365937,0.0309742,0.043811,0.0584489,0.048044
0.0492168,0.0487404,0.0575808,0.0435287,0.0813144,0.0518741,0.0247701,0.0157329,0.0269125,0.0254746,0.0437004,0.0699282
0.0619574,0.034406,0.0365998,0.027296,0.0590004,0.0728182,0.0375476,0.0151084,0.0186772,0.0128166,0.0139654,0.0371564
0.0220553,0.0275734,0.0360537,0.0324285,0.0433373,0.0328765,0.0456654,0.054284,0.0354493,0.0327078,0.0379536,0.0215391
0.0208236,0.0289885,0.0351206,0.0272759,0.0257032,0.0350659,0.0462236,0.0530611,0.0359527,0.03367,0.0282264,0.0317303
0.0340671,0.0294132,0.0153685,0.0319461,0.0383313,0.0459211,0.0607205,0.0368654,0.0288711,0.0320173,0.0342512,0.0174606
0.0471584,0.022512,0.0191147,0.023359,0.0296804,0.056033,0.0362882,0.0254995,0.0348581,0.0374831,0.0298261,0.0338867
0.0234398,0.0145811,0.0204182,0.0305287,0.041642,0.0686589,0.0522586,0.0424708,0.0395791,0.0314641,0.0229642,0.0222642
0.0215126,0.0115961,0.0112864,0.0180368,0.0395255,0.0660834,0.0468486,0.0306861,0.0323603,0.0319933,0.0229288,0.0253016
0.0279697,0.017636,0.0139324,0.0197431,0.0364861,0.072698,0.0485732,0.0229268,0.0271198,0.0468543,0.0381644,0.0285611
0.032639,0.0220489,0.0110935,0.0233633,0.0417598,0.0605931,0.0385055,0.0210726,0.0379627,0.0455079,0.030506,0.0279821
0.0445618,0.0177664,0.0148974,0.0188456,0.0255859,0.0475691,0.0354419,0.0218864,0.0337321,0.0346006,0.0199949,0.0300939
0.0611366,0.0344293,0.0214757,0.0198918,0.0333014,0.0582813,0.042642,0.0187486,0.019011,0.0268945,0.0181668,0.0354748
0.0767833,0.0446873,0.0319408,0.0315339,0.0332065,0.0518974,0.0377969,0.0203264,0.0229707,0.0298998,0.0178547,0.0421082
0.0605625,0.0324469,0.0277611,0.030499,0.0293281,0.0569751,0.0437466,0.0220625,0.0242757,0.0232189,0.0195658,0.0443
0.0295684,0.0262265,0.0248147,0.027632,0.0319106,0.0526859,0.0430674,0.0196462,0.0234242,0.0270806,0.0215631,0.0279564
0.0309332,0.0241276,0.0246608,0.0243912,0.020556,0.0398513,0.0368468,0.0279433,0.0379308,0.0450005,0.030133,0.0229337
0.0590761,0.0397614,0.0471809,0.0273408,0.0436659,0.0641919,0.0546794,0.0396296,0.0460956,0.0243771,0.0495287,0.0557411
0.0862496,0.0875782,0.0870216,0.0909107,0.0755689,0.0898066,0.0954063,0.0793198,0.0558801,0.0826732,0.0737368,0.0708311
0.080368,0.0693904,0.0798723,0.082134,0.0638311,0.0757637,0.0815249,0.0818624,0.0866342,0.0860509,0.0567289,0.048278
0.0779719,0.0707867,0.0743965,0.0658113,0.0527133,0.0381816,0.0421092,0.0429451,0.037234,0.0466586,0.0274941,0.0274952
0.0924385,0.103208,0.0958226,0.0780128,0.103533,0.0993459,0.100278,0.0955482,0.106843,0.0920404,0.105829,0.0935325
0.0871228,0.0863085,0.0853286,0.0787875,0.0661027,0.0820446,0.112787,0.0925532,0.0816094,0.0811367,0.0803232,0.077102
0.069189,0.0639478,0.0640488,0.0676324,0.0694837,0.0846643,0.0840688,0.0672614,0.0567754,0.0621182,0.0331012,0.0563289
0.0666216,0.0731498,0.0340332,0.0702942,0.0607646,0.0624357,0.0473446,0.0365845,0.0332472,0.0597297,0.0367207,0.0364852
0.0672623,0.0461418,0.0419707,0.0431773,0.0644233,0.0816624,0.0496196,0.047621,0.0379204,0.045896,0.0562916,0.059522
0.0544028,0.048874,0.0492511,0.0373006,0.0410026,0.0504863,0.0475768,0.0394142,0.0496712,0.0543982,0.0345798,0.0577405
0.0413364,0.0460437,0.0499223,0.0474483,0.0469488,0.0580003,0.0374375,0.0418784,0.0606489,0.0684071,0.0467504,0.0466617
0.0474456,0.0604439,0.0546538,0.0464288,0.0450814,0.0518282,0.0561765,0.0647799,0.0596333,0.0578418,0.039196,0.0464319
0.0517487,0.0530103,0.0751085,0.0662641,0.0552768,0.083964,0.0749982,0.0669908,0.0675978,0.0379347,0.0286661,0.0265486
0.0273781,0.0482883,0.044621,0.0554328,0.0751103,0.0752029,0.0371331,0.0429075,0.0331587,0.016489,0.0278686,0.0336075
0.0434484,0.0445071,0.0603843,0.0577398,0.0751715,0.0786527,0.0460295,0.0299322,0.0483531,0.0540379,0.0352476,0.0288614
0.0513904,0.0512271,0.0715608,0.0579832,0.0752111,0.0626733,0.0274435,0.0328044,0.0408574,0.0555019,0.0428205,0.0628314
0.0495575,0.0337715,0.0386007,0.0421696,0.0511944,0.0634776,0.0551171,0.051888,0.0362993,0.0401649,0.0491207,0.036427
0.0274881,0.0360805,0.0382242,0.0458799,0.0407945,0.0411783,0.0699621,0.0481255,0.0476155,0.0439185,0.0405105,0.0387589
0.0505455,0.0365286,0.0309735,0.0400216,0.0243153,0.0446278,0.044282,0.0225882,0.0300963,0.0220748,0.02998,0.0432622
0.0360711,0.0237684,0.0276247,0.0338721,0.0350975,0.0643529,0.0613733,0.0463013,0.0264053,0.024537,0.0320776,0.0327661
0.0381516,0.0303212,0.0230732,0.0327543,0.0367363,0.0583746,0.0356752,0.0295382,0.0258927,0.0316989,0.0379203,0.0266711
0.0567777,0.0278676,0.0284129,0.0367231,0.0326046,0.0620852,0.0354382,0.0345213,0.0410056,0.0513453,0.0361912,0.0405848
0.0626849,0.0356084,0.0327735,0.0323656,0.0303123,0.0516499,0.0332634,0.0366378,0.0293229,0.0376369,0.0266577,0.0460875
0.0581877,0.0311296,0.0426519,0.0483268,0.0413323,0.0605177,0.0413229,0.0356343,0.0351393,0.0504323,0.0343404,0.0461937
0.0406745,0.0344522,0.021028,0.0186685,0.0301619,0.055442,0.0293257,0.0195971,0.0341343,0.049072,0.0363735,0.0364279
0.0457252,0.0356099,0.036262,0.0344042,0.0492724,0.0811386,0.0600373,0.0309609,0.0337126,0.0368838,0.031392,0.0357631
0.0372027,0.0347326,0.0247299,0.0251036,0.0387499,0.070298,0.0351394,0.0245449,0.0254583,0.0327663,0.0238282,0.0217904
0.0424241,0.0431893,0.0404903,0.0308928,0.0285676,0.0517749,0.0448705,0.0283053,0.025516,0.0295484,0.0185895,0.0190341
0.035197,0.0168825,0.031864,0.0371591,0.0358439,0.0485,0.0338815,0.0149169,0.0164706,0.021768,0.0210174,0.0323607
0.0293874,0.0159137,0.023192,0.0296955,0.0268978,0.0419906,0.0275334,0.0198807,0.0293951,0.0400831,0.033389,0.0252338
0.040022,0.0370117,0.0213112,0.0339206,0.0287208,0.0340039,0.0283298,0.0214219,0.0260365,0.0498555,0.0460101,0.0305067
0.0442181,0.0268295,0.0291343,0.0418923,0.0278883,0.0249026,0.0198064,0.0262525,0.0411451,0.0479501,0.0234276,0.0240533
0.0525346,0.0403196,0.0315888,0.0422059,0.017102,0.0195419,0.021265,0.0199832,0.0161104,0.0268056,0.0266435,0.036407
0.0571451,0.0450935,0.0469009,0.0476929,0.0375018,0.0372016,0.0264652,0.0214242,0.0246013,0.0367392,0.0318591,0.0433188
0.0215128,0.0216471,0.0390503,0.0432601,0.0360349,0.0693906,0.062198,0.0471775,0.0384077,0.0468279,0.0376985,0.0358004
0.0373912,0.023007,0.0265044,0.0301914,0.0440737,0.0634849,0.0412041,0.0374856,0.045865,0.0447866,0.0323107,0.0446155
0.0352936,0.0202386,0.029724,0.0273021,0.0330375,0.0362975,0.0416069,0.030407,0.0248787,0.0234238,0.0285345,0.0379663
0.0344092,0.0133612,0.0246263,0.0218757,0.0146233,0.0376297,0.0318883,0.0141268,0.0176856,0.0322623,0.0278326,0.0259755
0.0541503,0.0366931,0.0505282,0.047621,0.0387684,0.0600887,0.0493129,0.0399643,0.053124,0.0530472,0.0478944,0.0617636
0.0395428,0.0385126,0.0337745,0.0376624,0.0390263,0.0533422,0.0407004,0.0240116,0.0249777,0.0247704,0.0273175,0.0356603
0.0227155,0.0318586,0.0411116,0.0369839,0.0241245,0.0495239,0.0440967,0.0312454,0.0329432,0.0416482,0.0322847,0.0240362
0.0441423,0.0458178,0.0439306,0.0342963,0.0303179,0.0325981,0.0444274,0.0345549,0.0366123,0.0506575,0.0423521,0.0325279
0.018446,0.0378054,0.0307789,0.0602547,0.0774369,0.0438142,0.032067,0.0296776,0.0319083,0.0259352,0.0341258,0.0252609
0.0485332,0.0114517,0.0288435,0.0427986,0.0842945,0.0881532,0.0455059,0.0235955,0.0226463,0.0408846,0.0351553,0.0439324
0.0598619,0.0495873,0.0473729,0.0411558,0.0569504,0.0607933,0.0567642,0.0454095,0.0355752,0.052559,0.0686494,0.0619017
0.0340714,0.0306943,0.0447574,0.0329109,0.0316111,0.0311731,0.0284131,0.0530558,0.0499799,0.0399816,0.0307863,0.0294349
0.0467766,0.0473776,0.0205693,0.0268342,0.0311577,0.033899,0.0494912,0.0455498,0.0337432,0.0347223,0.0328627,0.0240244
0.0410463,0.0289981,0.0267589,0.0360914,0.0382806,0.055759,0.0551766,0.0416917,0.0313641,0.0381104,0.0286699,0.0214391
0.0521638,0.0334174,0.0269173,0.0276009,0.0376716,0.058979,0.0460481,0.0393631,0.0526801,0.0481628,0.0287988,0.0356218
0.068614,0.0356567,0.0332655,0.030424,0.0312135,0.0383033,0.0388999,0.0373438,0.0439991,0.0477494,0.0370422,0.0434641
0.0478041,0.0369633,0.0350537,0.0362836,0.0402916,0.0442755,0.0261302,0.0184118,0.033561,0.0445654,0.0327671,0.0383684
0.0314413,0.0203578,0.0248469,0.0241629,0.0311065,0.0440059,0.0202384,0.0103915,0.0295943,0.0482287,0.02221,0.0151994
0.0420588,0.029951,0.0199792,0.0239509,0.0263374,0.0462258,0.0247273,0.0150523,0.0291726,0.0390091,0.0348726,0.0392924
0.0397957,0.0309049,0.0209962,0.0250213,0.0261711,0.0352294,0.0218461,0.0135921,0.0365625,0.0465317,0.0157804,0.0219699
0.036679,0.0278532,0.0190608,0.0218382,0.0226166,0.0315423,0.0193285,0.0170563,0.0214626,0.0276672,0.0168871,0.0266444
0.0274658,0.0210366,0.0250275,0.0214256,0.0212926,0.0357736,0.0386734,0.0357063,0.0324067,0.0319963,0.0185981,0.0233055
0.0216547,0.0162928,0.019656,0.0217682,0.0227876,0.0434788,0.0414941,0.0306451,0.0358276,0.03282,0.0268405,0.0296242
0.0253109,0.0212982,0.022425,0.0205764,0.0166453,0.0410393,0.0320498,0.0228432,0.0327581,0.0382177,0.0253265,0.0175997
0.0168489,0.0135806,0.013467,0.022022,0.0196559,0.0333329,0.0338176,0.021784,0.0122679,0.0230755,0.0200771,0.0128679
0.0223544,0.0158536,0.0171046,0.0229296,0.0183154,0.0218246,0.0262924,0.0143635,0.0158706,0.0139743,0.0191997,0.0245698
0.022255,0.0143973,0.0176829,0.0227874,0.0154904,0.0245679,0.0257607,0.0252063,0.0239925,0.0251329,0.0199485,0.015155
0.0209383,0.0119487,0.0180565,0.0248061,0.0178851,0.0235482,0.0253401,0.0184889,0.0178086,0.031783,0.0226622,0.0163327
0.055229,0.0353448,0.0321655,0.033121,0.0482164,0.0476241,0.0328088,0.0462841,0.0392997,0.0643156,0.0394718,0.0424275
0.0810835,0.0726501,0.097531,0.121505,0.0874681,0.100399,0.112604,0.110366,0.115065,0.104069,0.056059,0.0833995
0.073759,0.0521844,0.0535792,0.0672953,0.0708307,0.091251,0.0842844,0.0817454,0.0901459,0.0997811,0.0765953,0.0685631
0.0832048,0.0565263,0.0533107,0.0487318,0.0492037,0.0676426,0.0552657,0.0420312,0.0551227,0.0701317,0.0411973,0.0399489
0.0659103,0.0435741,0.0349639,0.0466243,0.0321215,0.0357742,0.0215887,0.0291186,0.0611601,0.0671995,0.0387321,0.0292958
0.0492351,0.0323222,0.0337007,0.0603867,0.0424373,0.040644,0.0322217,0.0253806,0.0402248,0.0621774,0.0404417,0.0291562
0.042695,0.0311269,0.0409115,0.0337811,0.0264957,0.0441608,0.0455986,0.021539,0.0285418,0.0430653,0.0290195,0.0354755
0.0469584,0.0371028,0.0436057,0.033749,0.023381,0.037648,0.0316287,0.0248971,0.0203078,0.0289389,0.0278516,0.0349087
0.0617617,0.0484389,0.0514053,0.028478,0.0343562,0.0307025,0.0401814,0.0361381,0.0163022,0.0285246,0.0514491,0.0573813
0.0564949,0.0649918,0.0529102,0.0393401,0.0618651,0.0590436,0.0474864,0.0458495,0.0327519,0.0222516,0.0329519,0.0454237
0.0443332,0.0466068,0.0534281,0.0507281,0.0958523,0.084574,0.0393716,0.0348168,0.0594516,0.0412401,0.0314785,0.0584531
0.077211,0.0534994,0.038112,0.0424612,0.0634124,0.0649213,0.036857,0.0271487,0.0406364,0.0573284,0.043751,0.064014
0.0531517,0.0436516,0.0458253,0.0438132,0.0421526,0.047173,0.0416696,0.0443388,0.0274076,0.0302132,0.0328992,0.042217
0.0426116,0.0393746,0.0361358,0.0305884,0.0410931,0.0396407,0.0508559,0.0394124,0.0314808,0.0272539,0.0200275,0.0264256
0.0458196,0.0387572,0.0398619,0.0426558,0.0294467,0.0315348,0.0295622,0.0196504,0.0204695,0.0271685,0.030828,0.0277331
0.0300829,0.0358321,0.0326866,0.0248153,0.0471063,0.0675996,0.0500574,0.0245877,0.0219345,0.0254112,0.0372521,0.0387547
0.047093,0.0444783,0.0438748,0.0477234,0.0498343,0.059917,0.0410777,0.031879,0.0274129,0.0295979,0.0300449,0.0347571
0.0439824,0.0330669,0.0341445,0.0414461,0.0451176,0.0530797,0.0293604,0.0213597,0.0426694,0.0509291,0.0385154,0.0378444
0.0202625,0.0176974,0.0176553,0.0278037,0.0247188,0.0363048,0.0283786,0.0311891,0.0480645,0.0386928,0.0293231,0.0219883
0.0373582,0.0244163,0.0294786,0.0270493,0.0243819,0.0267261,0.0318648,0.0415451,0.0341533,0.025758,0.0236695,0.028945
0.0370845,0.0388296,0.0380128,0.0262981,0.0297835,0.0517925,0.0313677,0.0228909,0.0243425,0.0301534,0.0322065,0.0306623
0.0453736,0.0278936,0.0257457,0.032055,0.0256244,0.0392257,0.0267482,0.0225915,0.022864,0.0242517,0.0228664,0.0191909
